,gameId,gameMapId,gameType,subType,createDate,gameLength,interestScore,goldLeadChangeCount,isSurrender,coreMinute,coreMinuteGoldDiff,isComebackWin,maxGoldDiffBeforeComeback,maxGoldDiffMinBeforeComeback,firstGoldLeadMinAfterComeback,version,scanned,isFullData,isPlusData,p.gameId,p.createDate,teamId,summonerId,isUnknownSummoner,participantId,championId,result,skinIndex,spell1,spell2,leaver,experienceEarned,eligibleFirstWinOfDay,ipEarned,boostXpEarned,boostIpEarned,premadeSize,item0,item1,item2,item3,item4,item5,item6,level,championsKilled,numDeaths,assists,neutralMinionsKilled,turretsKilled,barracksKilled,minionsKilled,largestMultiKill,largestCriticalStrike,largestKillingSpree,goldEarned,physicalDamageDealtToChampions,magicDamageDealtPlayer,physicalDamageTaken,sightWardsBoughtInGame,visionWardsBoughtInGame,wardKilled,wardPlaced,totalHeal,totalDamageDealtToChampions,totalDamageDealt,totalDamageTaken,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,visionScore,timeCCingOthers,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,lane,role,keystoneMasteryId,tierRank,position,isDetail,isRanked,perk0,perkPrimaryStyle,perkSubStyle,opScore,opScoreRank,isOPScoreMaxInTeam
187,5521666881,11,MATCHED_GAME,420,2021-10-21 01:04:53,1855,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521666881,2021-10-21 01:04:53,100,84977542,0,3,234,WIN,0,14,4,0,0,0,0,0,0,0,6673,2055,6333,3153,3006,0,3363,16,6,8,9,27,2,0,142,1,493,2,12363,12573,1755,19912,0,10,4,8,4718,14912,127890,25276,0,0,32,11,18268,9381,6328,MIDDLE,SOLO,0,S314,M,1,1,8010,8000,8100,8.13,2,0
188,5521666881,11,MATCHED_GAME,420,2021-10-21 01:04:53,1855,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521666881,2021-10-21 01:04:53,200,87134977,0,10,350,LOSE,0,14,3,0,0,0,0,0,0,0,3851,2003,2065,6616,4642,0,3340,13,0,4,13,0,0,0,5,0,0,0,6598,51,3188,6001,0,0,0,8,6961,3998,8305,8733,0,0,12,16,3854,621,395,BOTTOM,SUPPORT,0,S40,S,1,1,8214,8200,8000,3.59,10,0
189,5521666881,11,MATCHED_GAME,420,2021-10-21 01:04:53,1855,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521666881,2021-10-21 01:04:53,100,87559420,0,5,101,WIN,0,3,4,0,0,0,0,0,0,0,3853,6653,3165,4630,0,1001,3364,13,1,1,12,6,0,0,13,1,0,0,8631,159,15562,4297,0,1,1,23,140,15722,50437,5734,0,0,44,18,2029,7132,2251,BOTTOM,SUPPORT,0,B178,S,1,1,8229,8200,8000,8.23,1,1
190,5521607548,11,MATCHED_GAME,420,2021-10-21 01:04:53,1721,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521607548,2021-10-21 01:04:53,100,4430373,0,4,22,WIN,0,4,7,0,0,0,0,0,0,0,1043,2421,3091,3006,1053,6673,3363,16,10,3,7,19,3,0,169,2,335,5,12855,18859,1567,4470,0,1,4,10,973,22101,120231,10917,0,0,33,35,7376,12734,4553,BOTTOM,CARRY,0,G30,A,1,1,9923,8100,8300,7.24,3,0
191,5521607548,11,MATCHED_GAME,420,2021-10-21 01:04:53,1721,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521607548,2021-10-21 01:04:53,200,8740655,0,8,38,LOSE,0,12,4,0,0,0,0,0,0,0,6656,1052,0,1054,3003,3020,3364,14,4,10,1,0,0,0,195,1,0,2,9351,1672,9467,20138,0,5,2,9,3379,11139,101272,29965,0,0,15,20,16650,0,0,MIDDLE,SOLO,0,G327,M,1,1,8021,8000,8100,5.73,8,0
192,5521607548,11,MATCHED_GAME,420,2021-10-21 01:04:53,1721,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521607548,2021-10-21 01:04:53,200,9305828,0,10,111,LOSE,0,4,14,0,0,0,0,0,0,0,3860,3190,2055,3047,3050,0,3364,12,3,6,6,0,0,0,25,1,0,2,6867,1389,4150,11146,0,4,3,22,395,6462,20949,17614,0,0,43,34,24173,503,0,BOTTOM,SUPPORT,0,G335,S,1,1,8439,8400,8300,5.85,7,0
193,5521607548,11,MATCHED_GAME,420,2021-10-21 01:04:53,1721,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521607548,2021-10-21 01:04:53,100,25151187,0,2,59,WIN,0,4,11,0,0,0,0,0,0,0,3111,0,6630,3067,3053,3211,3364,15,4,1,15,132,0,1,30,2,0,4,12457,11535,854,16673,0,12,7,13,13036,13215,158079,27159,0,0,42,26,26008,39997,2660,JUNGLE,NONE,0,G491,J,1,1,8010,8000,8300,9.09,1,1
194,5521607548,11,MATCHED_GAME,420,2021-10-21 01:04:53,1721,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521607548,2021-10-21 01:04:53,200,34260202,0,6,54,LOSE,0,4,12,0,0,0,0,0,0,0,2033,3047,3024,3068,1028,3076,3363,14,1,3,0,0,0,0,153,1,1,0,7682,1256,8359,9044,0,1,0,8,1449,9615,80472,12518,0,0,18,23,21880,412,412,TOP,SOLO,0,G366,T,1,1,8229,8200,8300,3.69,10,0
195,5521607548,11,MATCHED_GAME,420,2021-10-21 01:04:53,1721,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521607548,2021-10-21 01:04:53,100,34750359,0,3,7,WIN,0,4,12,0,0,0,0,0,0,0,3157,2055,6653,4629,1056,3158,3364,16,7,4,5,9,0,0,154,1,0,3,11102,1890,12957,6699,0,6,3,8,1590,14847,95646,16693,0,0,24,15,7597,1336,680,MIDDLE,SOLO,0,G375,M,1,1,8112,8100,8200,7.05,4,0
196,5521607548,11,MATCHED_GAME,420,2021-10-21 01:04:53,1721,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521607548,2021-10-21 01:04:53,200,41790883,0,9,81,LOSE,0,7,4,0,0,0,0,0,0,0,1055,3042,3158,6632,1036,1036,3363,14,1,5,7,1,0,0,186,1,0,0,8627,8609,3564,7528,0,1,1,5,1822,12174,98011,15202,0,0,5,0,6724,3726,0,BOTTOM,CARRY,0,G355,A,1,1,8010,8000,8200,4.85,9,0
197,5521607548,11,MATCHED_GAME,420,2021-10-21 01:04:53,1721,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521607548,2021-10-21 01:04:53,100,42134993,0,5,99,WIN,0,14,4,0,0,0,0,0,0,0,3853,6655,3020,4628,0,0,3364,13,2,8,6,0,4,1,77,1,0,0,9017,458,15325,6257,0,0,5,16,203,16625,80009,13312,0,0,34,35,6196,4459,4004,BOTTOM,SUPPORT,0,G484,S,1,1,8229,8200,8100,5.92,6,0
198,5521607548,11,MATCHED_GAME,420,2021-10-21 01:04:53,1721,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521607548,2021-10-21 01:04:53,200,82533913,0,7,245,LOSE,0,11,4,0,0,0,0,0,0,0,3152,3100,3089,0,1082,3111,3364,15,7,6,3,156,0,0,26,2,0,5,12055,2885,13112,25466,0,4,6,5,14751,17127,178960,34857,0,0,27,13,20877,3406,0,JUNGLE,NONE,0,G355,J,1,1,8128,8100,8300,6.84,5,1
199,5521607548,11,MATCHED_GAME,420,2021-10-21 01:04:53,1721,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521607548,2021-10-21 01:04:53,100,82959035,0,1,104,WIN,0,4,12,0,0,0,0,0,0,0,1036,3111,3072,6673,3031,1057,3340,16,7,1,3,32,3,0,196,1,474,7,13386,16394,594,4020,0,1,3,9,2360,16989,169033,12751,0,0,18,14,16754,20314,7294,TOP,SOLO,0,G377,T,1,1,8021,8000,8300,7.88,2,0
200,5521648283,11,MATCHED_GAME,440,2021-10-21 01:04:52,998,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521648283,2021-10-21 01:04:52,100,5694231,0,1,266,WIN,0,12,4,0,0,0,0,0,0,0,1055,6630,3111,2055,3044,1028,3364,12,5,1,4,0,0,0,115,1,0,4,6815,10741,0,8017,0,3,1,6,5351,10741,59069,12647,0,0,10,13,6398,1006,688,NONE,SUPPORT,0,G456,T,1,1,8010,8000,8100,9.17,1,1
201,5521648283,11,MATCHED_GAME,440,2021-10-21 01:04:52,998,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521648283,2021-10-21 01:04:52,200,9642278,0,6,164,LOSE,0,12,4,0,0,0,0,0,0,0,1055,6632,3047,0,0,0,3340,10,0,4,0,2,0,0,114,0,0,0,4902,4181,466,9394,0,0,1,4,764,5860,40443,10113,0,0,6,7,9374,1150,835,NONE,SUPPORT,0,G314,T,1,1,8437,8400,8300,4.24,9,0
202,5521648283,11,MATCHED_GAME,440,2021-10-21 01:04:52,998,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521648283,2021-10-21 01:04:52,100,10045281,0,4,51,WIN,0,7,4,0,0,0,0,0,0,0,6671,2031,2055,3006,1018,1055,3340,9,5,1,5,0,0,0,120,1,492,3,7381,7539,432,3170,0,1,5,4,930,8052,53823,4638,0,0,8,7,2097,2466,1231,NONE,SUPPORT,0,B148,A,1,1,8021,8000,8100,7.15,3,0
203,5521648283,11,MATCHED_GAME,440,2021-10-21 01:04:52,998,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521648283,2021-10-21 01:04:52,200,20320937,0,9,202,LOSE,0,7,4,0,0,0,0,0,0,0,2031,0,2055,6671,1001,1055,3340,9,2,2,0,0,0,0,116,1,1695,2,5733,5236,0,3228,0,1,0,3,641,5236,46973,5256,0,0,4,13,1966,2526,0,NONE,SUPPORT,0,G375,A,1,1,8128,8100,8000,4.39,8,0
204,5521648283,11,MATCHED_GAME,440,2021-10-21 01:04:52,998,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521648283,2021-10-21 01:04:52,100,42620843,0,2,154,WIN,0,11,4,0,0,0,0,0,0,0,3105,1028,1082,3158,6660,2055,3340,10,1,0,5,76,1,0,16,1,0,0,5517,303,2558,8292,0,2,1,5,14810,2957,64193,11280,0,0,12,12,6775,10465,0,NONE,SUPPORT,0,G418,J,1,1,8439,8400,8000,5.79,6,0
205,5521648283,11,MATCHED_GAME,440,2021-10-21 01:04:52,998,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521648283,2021-10-21 01:04:52,200,43890530,0,8,4,LOSE,0,12,4,0,0,0,0,0,0,0,1018,6656,2033,0,0,3158,3340,10,0,6,1,0,0,0,115,0,0,0,5556,996,3978,5813,0,1,0,5,1107,4975,49094,9894,0,0,7,18,3360,1110,1110,NONE,SUPPORT,0,G463,M,1,1,8112,8100,8300,4.9,7,0
206,5521648283,11,MATCHED_GAME,440,2021-10-21 01:04:52,998,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521648283,2021-10-21 01:04:52,200,78890347,0,10,25,LOSE,0,14,4,0,0,0,0,0,0,0,3157,3851,2055,1001,0,0,3364,8,0,5,2,0,0,0,9,0,0,0,3673,583,3360,4133,0,2,2,11,460,4295,11274,6937,0,0,23,27,3132,408,79,NONE,SUPPORT,0,S28,S,1,1,8214,8200,8300,4.21,10,0
207,5521648283,11,MATCHED_GAME,440,2021-10-21 01:04:52,998,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521648283,2021-10-21 01:04:52,100,81980283,0,3,105,WIN,0,14,4,0,0,0,0,0,0,0,3157,2033,1056,3020,1082,1027,3364,11,4,1,1,8,1,0,96,1,0,3,6584,1591,2891,2827,0,0,1,2,0,4803,46072,5589,0,0,6,2,2350,3971,2819,NONE,SUPPORT,0,S135,M,1,1,8112,8100,8000,6.36,4,0
208,5521648283,11,MATCHED_GAME,440,2021-10-21 01:04:52,998,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521648283,2021-10-21 01:04:52,100,85280322,0,5,223,WIN,0,14,4,0,0,0,0,0,0,0,6662,0,3860,2055,0,3111,3364,9,3,0,4,4,0,0,31,1,0,3,5483,598,3333,3467,0,1,1,8,1369,4206,20578,6850,0,0,17,12,6872,400,400,NONE,SUPPORT,0,G49,S,1,1,8465,8400,8300,5.95,5,0
209,5521648283,11,MATCHED_GAME,440,2021-10-21 01:04:52,998,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521648283,2021-10-21 01:04:52,200,86072100,0,7,76,LOSE,0,4,11,0,0,0,0,0,0,0,1052,3145,2031,3020,1028,1026,3364,9,1,1,1,76,0,0,12,1,0,0,4772,778,3730,8737,0,4,4,9,5467,4826,62518,10118,0,0,24,3,4763,1673,0,NONE,SUPPORT,0,S248,J,1,1,8128,8100,8000,7.83,2,1
210,5521597707,11,MATCHED_GAME,420,2021-10-21 01:04:52,1645,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521597707,2021-10-21 01:04:52,200,3905016,0,9,202,LOSE,0,7,4,0,0,0,0,0,0,0,3031,6671,3009,6676,0,0,3363,13,8,7,4,0,0,0,170,2,1078,4,12340,12995,1468,7421,0,1,0,7,1406,14694,138564,15053,0,0,11,15,4614,1048,1048,MIDDLE,DUO,0,G123,A,1,1,8128,8100,8000,5.26,8,0
211,5521597707,11,MATCHED_GAME,420,2021-10-21 01:04:52,1645,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521597707,2021-10-21 01:04:52,100,11936446,0,4,21,WIN,0,7,4,0,0,0,0,0,0,0,1055,6692,3142,3009,6694,1036,3363,14,9,3,7,16,3,1,157,1,658,5,11723,15820,1534,12123,0,0,1,4,2286,17539,123261,13623,0,0,7,9,6961,15846,8358,BOTTOM,CARRY,0,G357,A,1,1,8229,8200,8300,6.19,6,0
212,5521597707,11,MATCHED_GAME,420,2021-10-21 01:04:52,1645,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521597707,2021-10-21 01:04:52,200,17132884,0,6,122,LOSE,0,6,4,0,0,0,0,0,0,0,1055,3053,3078,3111,3211,1028,3340,14,3,9,4,0,1,0,177,2,0,2,10020,10673,0,10493,0,0,0,7,2441,12696,108828,23911,0,0,10,13,13520,4520,3105,TOP,SOLO,0,G223,T,1,1,8010,8000,8200,4.27,10,0
213,5521597707,11,MATCHED_GAME,420,2021-10-21 01:04:52,1645,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521597707,2021-10-21 01:04:52,100,28642103,0,3,164,WIN,0,14,12,0,0,0,0,0,0,0,3074,0,0,6333,6632,3047,3364,15,7,5,6,24,1,0,160,2,0,3,11440,13745,1037,18091,0,1,2,4,4910,19526,127496,25698,0,0,13,21,24613,2988,1658,MIDDLE,SOLO,0,P40,M,1,1,8437,8400,8300,6.93,4,0
214,5521597707,11,MATCHED_GAME,420,2021-10-21 01:04:52,1645,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521597707,2021-10-21 01:04:52,200,29720739,0,7,91,LOSE,0,4,11,0,0,0,0,0,0,0,3044,6630,3142,0,3158,0,3364,14,1,5,7,151,0,0,48,1,406,0,9494,9524,0,19280,0,9,2,10,8177,10296,174213,32229,0,0,30,5,14324,13521,0,JUNGLE,NONE,0,P423,J,1,1,8010,8000,8300,6.55,5,1
215,5521597707,11,MATCHED_GAME,420,2021-10-21 01:04:52,1645,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521597707,2021-10-21 01:04:52,100,37110967,0,1,105,WIN,0,14,4,0,0,0,0,0,0,0,3158,1058,3157,3100,3041,6655,3364,18,9,0,4,24,4,1,232,2,0,9,15298,2605,14022,8973,0,2,2,6,2610,17865,168633,11001,0,0,22,13,7540,24794,11764,TOP,SOLO,0,G240,T,1,1,8112,8100,8300,8.4,1,1
216,5521597707,11,MATCHED_GAME,420,2021-10-21 01:04:52,1645,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521597707,2021-10-21 01:04:52,200,83178171,0,8,42,LOSE,0,12,4,0,0,0,0,0,0,0,3057,2055,6673,3042,3133,2422,3340,13,2,4,3,0,0,0,176,2,457,2,9105,1040,9877,8565,0,3,1,8,1628,10992,118462,14514,0,0,14,0,6299,3404,1278,MIDDLE,DUO,0,G120,M,1,1,8021,8000,8300,5.24,9,0
217,5521597707,11,MATCHED_GAME,420,2021-10-21 01:04:52,1645,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521597707,2021-10-21 01:04:52,100,83348658,0,2,76,WIN,0,11,4,0,0,0,0,0,0,0,4636,1011,3041,3020,4628,3135,3364,16,11,2,5,128,1,1,53,1,0,7,13042,1202,17083,23427,0,0,7,0,16254,18970,176342,27681,0,0,17,4,13931,26749,4075,JUNGLE,NONE,0,G11,J,1,1,8128,8100,8200,7.65,2,0
218,5521597707,11,MATCHED_GAME,420,2021-10-21 01:04:52,1645,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521597707,2021-10-21 01:04:52,200,86169818,0,10,235,LOSE,0,3,4,0,0,0,0,0,0,0,3864,6672,3009,2015,3086,0,3364,13,1,11,11,0,0,0,29,1,310,0,7234,6925,58,6817,0,3,3,19,3307,7350,30425,14994,0,0,36,28,4916,105,105,BOTTOM,SOLO,0,P411,S,1,1,8351,8300,8000,5.3,7,0
219,5521597707,11,MATCHED_GAME,420,2021-10-21 01:04:52,1645,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521597707,2021-10-21 01:04:52,100,86483150,0,5,32,WIN,0,14,4,0,0,0,0,0,0,0,3068,3859,1029,3047,3076,1011,3364,12,0,5,16,4,2,0,33,0,2,0,7959,1364,5094,11734,0,6,5,24,1594,7430,40072,14197,0,0,57,33,15535,9562,2598,BOTTOM,SUPPORT,0,G11,S,1,1,8439,8400,8100,7.41,3,0
220,5521597115,11,MATCHED_GAME,420,2021-10-21 01:04:52,1947,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521597115,2021-10-21 01:04:52,200,2518000,0,9,51,WIN,0,4,3,0,0,0,0,0,0,0,6671,6676,3026,3031,3006,1055,3363,17,14,7,13,32,4,0,159,3,1570,6,15931,30307,2005,15147,0,2,4,11,4916,32445,170318,22575,0,0,30,25,8618,28939,9874,BOTTOM,CARRY,0,G460,A,1,1,8021,8000,8200,6.69,3,0
221,5521597115,11,MATCHED_GAME,420,2021-10-21 01:04:52,1947,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521597115,2021-10-21 01:04:52,100,4762272,0,2,56,LOSE,0,11,4,0,0,0,0,0,0,0,6691,6695,6609,3047,0,6676,3364,15,12,11,9,107,1,0,44,2,763,5,13832,18921,1300,27483,0,5,6,6,10654,20940,151543,34948,0,0,36,230,24887,17158,550,JUNGLE,NONE,0,G468,J,1,1,8010,8000,8100,6.35,5,0
222,5521597115,11,MATCHED_GAME,420,2021-10-21 01:04:52,1947,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521597115,2021-10-21 01:04:52,100,5297853,0,4,236,LOSE,0,7,4,0,0,0,0,0,0,0,6671,2055,3006,3508,6694,3026,3363,16,12,5,15,16,1,0,198,2,499,4,15850,25033,2361,18858,0,4,6,13,4148,28169,173539,26528,0,0,32,7,16015,14024,2025,BOTTOM,CARRY,0,G379,A,1,1,8005,8000,8100,7.32,2,1
223,5521597115,11,MATCHED_GAME,420,2021-10-21 01:04:52,1947,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521597115,2021-10-21 01:04:52,200,8651956,0,7,59,WIN,0,11,4,0,0,0,0,0,0,0,6630,1029,3075,3742,1033,3047,3364,16,4,7,22,123,2,0,6,1,19,0,12727,13023,1588,25030,0,2,5,4,9391,14675,132141,35216,0,0,26,16,33167,22862,1846,JUNGLE,NONE,0,G475,J,1,1,8010,8000,8100,6.35,6,0
224,5521597115,11,MATCHED_GAME,420,2021-10-21 01:04:52,1947,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521597115,2021-10-21 01:04:52,200,9227415,0,10,54,WIN,0,14,4,0,0,0,0,0,0,0,0,3165,3157,3853,4636,3158,3364,14,3,12,16,12,0,0,17,1,0,0,10107,2336,14390,15745,0,2,5,25,1174,17617,41720,23055,0,0,60,28,18849,2722,1859,BOTTOM,SUPPORT,0,G475,S,1,1,8229,8200,8300,5.86,8,0
225,5521597115,11,MATCHED_GAME,420,2021-10-21 01:04:52,1947,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521597115,2021-10-21 01:04:52,100,10463188,0,5,235,LOSE,0,3,4,0,0,0,0,0,0,0,3864,2055,6692,3033,3094,3009,3364,14,5,10,18,0,0,0,28,2,395,3,10242,18862,395,14276,0,2,2,22,7697,19891,44004,19917,0,0,39,44,10996,4289,782,BOTTOM,SUPPORT,0,S264,S,1,1,8351,8300,8000,5.67,9,0
226,5521597115,11,MATCHED_GAME,420,2021-10-21 01:04:52,1947,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521597115,2021-10-21 01:04:52,100,17011877,0,3,55,LOSE,0,14,4,0,0,0,0,0,0,0,3152,2420,1082,3020,3135,3115,3340,15,9,12,5,4,0,0,136,1,0,2,11487,947,19194,20630,0,1,3,12,2366,21002,105607,29615,0,0,19,0,15898,3956,2786,MIDDLE,SOLO,0,G456,M,1,1,8112,8100,8000,4.43,10,0
227,5521597115,11,MATCHED_GAME,420,2021-10-21 01:04:52,1947,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521597115,2021-10-21 01:04:52,100,29281232,0,1,876,LOSE,0,12,4,0,0,0,0,0,0,0,3110,2033,1026,3111,3065,4635,3340,16,2,8,18,0,0,0,138,1,0,0,10133,1542,12379,24519,0,6,1,16,9593,18668,96261,37691,0,0,29,27,42092,2354,0,TOP,SOLO,0,S479,T,1,1,8010,8000,8400,6.41,4,0
228,5521597115,11,MATCHED_GAME,420,2021-10-21 01:04:52,1947,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521597115,2021-10-21 01:04:52,200,55421087,0,8,157,WIN,0,3,4,0,0,0,0,0,0,0,6673,3026,3033,3031,6333,3006,3340,18,20,4,12,26,1,3,214,2,1425,9,20053,35108,2808,16502,0,1,6,12,9816,38461,265488,28017,0,0,25,38,44323,35782,7338,MIDDLE,SOLO,0,G475,M,1,1,8021,8000,8400,8.98,1,1
229,5521597115,11,MATCHED_GAME,420,2021-10-21 01:04:52,1947,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521597115,2021-10-21 01:04:52,200,64330840,0,6,13,WIN,0,4,12,0,0,0,0,0,0,0,6656,3157,1026,3040,4630,3158,3364,17,5,10,5,40,1,0,176,1,0,2,12772,1216,18503,18023,0,4,1,7,1966,19720,169212,29390,0,0,21,30,11670,3421,3421,TOP,SOLO,0,S140,T,1,1,8010,8000,8100,6.14,7,0
230,5521645648,11,MATCHED_GAME,440,2021-10-21 01:04:51,2426,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521645648,2021-10-21 01:04:51,100,3595102,0,4,236,LOSE,0,7,4,0,0,0,0,0,0,0,6671,3156,3006,6676,3508,1038,3363,17,11,10,10,27,1,0,240,2,668,3,18055,28093,4089,11844,0,1,5,9,5873,33067,224153,32150,0,0,28,4,13434,23207,4134,BOTTOM,CARRY,0,G436,A,1,1,8005,8000,8100,5.48,9,0
231,5521645648,11,MATCHED_GAME,440,2021-10-21 01:04:51,2426,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521645648,2021-10-21 01:04:51,200,6012794,0,9,7,WIN,0,12,4,0,0,0,0,0,0,0,3165,6655,3157,3108,4629,3158,3364,18,12,7,16,25,1,0,177,2,0,3,16076,2807,40677,24025,0,1,12,6,5057,43976,176098,36878,0,0,37,19,19359,2756,1514,MIDDLE,SOLO,0,P275,M,1,1,8112,8100,8300,7.34,3,0
232,5521645648,11,MATCHED_GAME,440,2021-10-21 01:04:51,2426,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521645648,2021-10-21 01:04:51,200,6903293,0,6,887,WIN,0,14,12,0,0,0,0,0,0,0,4629,3157,3165,1058,4633,3158,3340,18,11,9,9,13,1,1,235,1,0,4,16255,7359,20727,27618,0,6,7,18,11304,39661,212343,51369,0,0,50,9,40251,10764,3243,TOP,SOLO,0,P413,T,1,1,8010,8000,8400,7.47,2,0
233,5521645648,11,MATCHED_GAME,440,2021-10-21 01:04:51,2426,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521645648,2021-10-21 01:04:51,100,19475263,0,2,5,LOSE,0,11,4,0,0,0,0,0,0,0,3026,6676,3044,3508,3158,6692,3364,17,12,14,13,123,0,0,44,2,922,5,15450,37233,1479,22888,0,4,9,5,14300,40221,197486,47804,0,0,41,36,32073,44509,0,JUNGLE,NONE,0,P418,J,1,1,9923,8100,8000,6.68,4,1
234,5521645648,11,MATCHED_GAME,440,2021-10-21 01:04:51,2426,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521645648,2021-10-21 01:04:51,100,39120874,0,1,876,LOSE,0,12,4,0,0,0,0,0,0,0,3742,4401,3110,4633,1052,3158,3363,18,2,6,9,29,1,0,231,1,0,0,14201,1160,19719,20543,0,5,2,17,13871,28012,176866,45846,0,0,46,31,40970,6380,846,TOP,SOLO,0,P429,T,1,1,8010,8000,8400,6.01,6,0
235,5521645648,11,MATCHED_GAME,440,2021-10-21 01:04:51,2426,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521645648,2021-10-21 01:04:51,200,39961948,0,10,267,WIN,0,14,4,0,0,0,0,0,0,0,3853,6617,3050,3158,3011,1052,3364,15,5,7,19,0,0,0,12,2,0,2,10586,360,10573,15686,0,5,11,39,17658,11522,19250,21038,0,0,75,36,9906,1871,647,BOTTOM,SUPPORT,0,G46,S,1,1,8214,8200,8300,5.92,7,0
236,5521645648,11,MATCHED_GAME,440,2021-10-21 01:04:51,2426,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521645648,2021-10-21 01:04:51,100,65870595,0,5,555,LOSE,0,4,14,0,0,0,0,0,0,0,3117,3142,3857,3179,3814,6691,3364,16,10,11,6,0,0,0,61,2,0,3,15612,11537,0,9847,0,2,23,60,5256,15302,47418,27574,0,0,127,26,13976,4001,0,BOTTOM,SUPPORT,0,G282,S,1,1,9923,8100,8400,6.45,5,0
237,5521645648,11,MATCHED_GAME,440,2021-10-21 01:04:51,2426,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521645648,2021-10-21 01:04:51,200,69910416,0,8,21,WIN,0,1,4,0,0,0,0,0,0,0,6671,3142,3031,6676,3026,3006,3363,18,19,8,8,26,5,0,312,4,1149,10,22375,32029,5241,15131,0,5,9,19,825,38053,308985,21116,0,0,33,12,10733,17717,15034,BOTTOM,CARRY,0,G247,A,1,1,8005,8000,8200,7.67,1,1
238,5521645648,11,MATCHED_GAME,440,2021-10-21 01:04:51,2426,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521645648,2021-10-21 01:04:51,200,84479124,0,7,20,WIN,0,11,4,0,0,0,0,0,0,0,2421,3143,3068,3742,1029,3117,3364,18,1,8,19,126,0,0,69,1,0,0,12574,1006,9983,31366,0,5,5,14,16859,11998,191331,42087,0,0,34,37,40769,15379,1755,JUNGLE,NONE,0,S47,J,1,1,8230,8200,8000,5.88,8,0
239,5521645648,11,MATCHED_GAME,440,2021-10-21 01:04:51,2426,0,0,,,,0,,,,11.21.403.3002,0,1,0,5521645648,2021-10-21 01:04:51,100,87353593,0,3,4,LOSE,0,14,4,0,0,0,0,0,0,0,3089,3102,6656,3100,3094,3111,3364,18,4,7,8,36,4,1,244,1,230,2,16935,2199,16051,14665,0,1,1,4,5261,19777,255582,31098,0,0,14,34,15424,16658,9498,MIDDLE,SOLO,0,G294,M,1,1,8360,8300,8400,4.72,10,0
