,championId_x,championId_y,WR,count
3894,104,238,0.0,1.0
3895,104,245,0.2,5.0
3896,104,246,0.0,1.0
3897,104,267,0.5384615384615384,39.0
3898,104,350,0.3170731707317073,82.0
3899,104,360,0.0,1.0
3900,104,412,0.43478260869565216,46.0
3901,104,421,0.5,2.0
3902,104,432,0.5454545454545454,11.0
3903,104,497,0.4666666666666667,15.0
3904,104,517,0.3333333333333333,6.0
3905,104,518,0.75,4.0
3906,104,523,0.0,2.0
3907,104,526,0.2727272727272727,11.0
3908,104,555,0.5769230769230769,26.0
3909,104,711,0.6,5.0
3910,104,875,0.3,10.0
3911,105,12,1.0,1.0
3912,105,22,0.0,1.0
3913,105,25,0.0,1.0
3914,105,32,1.0,3.0
3915,105,37,1.0,1.0
3916,105,53,0.0,2.0
3917,105,57,1.0,1.0
3918,105,80,0.6666666666666666,3.0
3919,105,89,0.3333333333333333,3.0
3920,105,99,0.0,1.0
3921,105,111,1.0,1.0
3922,105,117,0.0,4.0
3923,105,143,1.0,1.0
3924,105,147,0.0,1.0
3925,105,154,0.5,2.0
3926,105,166,0.0,1.0
3927,105,235,1.0,3.0
3928,105,267,0.0,1.0
3929,105,350,0.4857142857142857,35.0
3930,105,412,0.0,2.0
3931,105,526,0.0,1.0
3932,105,555,0.0,2.0
3933,105,875,0.0,1.0
3934,106,12,0.0,2.0
3935,106,26,0.0,1.0
3936,106,32,0.0,3.0
3937,106,53,0.0,1.0
3938,106,57,0.5,2.0
3939,106,63,0.0,1.0
3940,106,64,0.0,1.0
3941,106,76,0.0,1.0
3942,106,101,0.0,1.0
3943,106,111,0.0,1.0
3944,106,117,0.0,1.0
3945,106,142,1.0,1.0
3946,106,147,1.0,1.0
3947,106,201,0.0,1.0
3948,106,235,0.6666666666666666,3.0
3949,106,236,0.0,1.0
3950,106,267,0.0,1.0
3951,106,350,0.0,2.0
3952,106,360,0.0,2.0
3953,106,412,1.0,2.0
3954,106,516,0.0,1.0
3955,106,555,1.0,1.0
3956,107,3,0.0,2.0
3957,107,7,0.0,1.0
3958,107,10,0.0,1.0
3959,107,12,0.3333333333333333,3.0
3960,107,13,0.0,1.0
3961,107,16,0.75,4.0
3962,107,17,0.0,1.0
3963,107,20,1.0,1.0
3964,107,25,0.0,2.0
3965,107,30,1.0,1.0
3966,107,32,0.4,5.0
3967,107,34,1.0,1.0
3968,107,36,0.0,1.0
3969,107,43,1.0,1.0
3970,107,44,0.0,1.0
3971,107,45,1.0,1.0
3972,107,50,1.0,1.0
3973,107,53,0.14285714285714285,7.0
3974,107,57,0.5,2.0
3975,107,59,0.0,1.0
3976,107,80,1.0,1.0
3977,107,82,1.0,1.0
3978,107,89,0.25,4.0
3979,107,92,0.0,1.0
3980,107,98,1.0,2.0
3981,107,99,0.25,4.0
3982,107,101,0.3333333333333333,3.0
3983,107,103,0.0,1.0
3984,107,111,0.5,2.0
3985,107,117,0.5,4.0
3986,107,141,1.0,1.0
3987,107,161,0.0,1.0
3988,107,235,0.5,32.0
3989,107,236,0.0,1.0
3990,107,238,1.0,1.0
3991,107,267,0.42857142857142855,7.0
3992,107,350,0.5454545454545454,11.0
3993,107,360,0.0,1.0
3994,107,412,0.3333333333333333,3.0
3995,107,427,0.6629213483146067,178.0
3996,107,432,0.0,2.0
3997,107,497,0.75,4.0
3998,107,555,0.5,6.0
3999,107,875,1.0,1.0
4000,110,1,0.375,8.0
4001,110,3,0.4888888888888889,90.0
4002,110,4,1.0,2.0
4003,110,5,0.0,2.0
4004,110,7,0.5238095238095238,21.0
4005,110,9,0.5454545454545454,22.0
4006,110,11,1.0,1.0
4007,110,12,0.46938775510204084,196.0
4008,110,14,0.4,10.0
4009,110,15,1.0,1.0
4010,110,16,0.4943820224719101,178.0
4011,110,17,0.14285714285714285,7.0
4012,110,19,1.0,2.0
4013,110,20,0.47058823529411764,17.0
4014,110,21,0.41509433962264153,53.0
4015,110,22,0.4782608695652174,23.0
4016,110,23,0.0,1.0
4017,110,24,0.5,2.0
4018,110,25,0.4675324675324675,231.0
4019,110,26,0.5376344086021505,93.0
4020,110,27,0.2,5.0
4021,110,29,0.6666666666666666,9.0
4022,110,30,0.46153846153846156,13.0
4023,110,31,0.3333333333333333,3.0
4024,110,32,0.4582392776523702,443.0
4025,110,33,0.5,2.0
4026,110,34,0.5121951219512195,41.0
4027,110,35,0.39655172413793105,116.0
4028,110,36,0.16666666666666666,6.0
4029,110,37,0.45652173913043476,46.0
4030,110,39,0.0,2.0
4031,110,40,0.46601941747572817,103.0
4032,110,41,0.0,1.0
4033,110,43,0.45483870967741935,310.0
4034,110,44,0.5555555555555556,27.0
4035,110,45,0.39344262295081966,61.0
4036,110,48,0.3939393939393939,33.0
4037,110,50,0.4444444444444444,63.0
4038,110,51,0.0,1.0
4039,110,53,0.5298969072164949,485.0
4040,110,54,0.4,5.0
4041,110,55,1.0,1.0
4042,110,57,0.4940239043824701,251.0
4043,110,59,0.48,25.0
4044,110,60,0.5,2.0
4045,110,61,0.0,2.0
4046,110,62,0.5,6.0
4047,110,63,0.39805825242718446,103.0
4048,110,64,0.5,4.0
4049,110,67,0.0,1.0
4050,110,68,0.3333333333333333,3.0
4051,110,74,0.3181818181818182,22.0
4052,110,76,0.3333333333333333,3.0
4053,110,78,0.41935483870967744,31.0
4054,110,79,0.4594594594594595,37.0
4055,110,80,0.3695652173913043,92.0
4056,110,81,0.5,2.0
4057,110,84,0.0,1.0
4058,110,85,0.5714285714285714,7.0
4059,110,89,0.4989816700610998,491.0
4060,110,90,0.0,2.0
4061,110,91,0.0,1.0
4062,110,96,1.0,1.0
4063,110,98,0.5128205128205128,39.0
4064,110,99,0.40487804878048783,205.0
4065,110,101,0.4740973312401884,637.0
4066,110,103,0.5,4.0
4067,110,104,0.0,1.0
4068,110,105,0.5,2.0
4069,110,107,0.6666666666666666,3.0
4070,110,111,0.39520958083832336,167.0
4071,110,112,1.0,2.0
4072,110,113,1.0,1.0
4073,110,115,0.18181818181818182,11.0
4074,110,117,0.5059760956175299,502.0
4075,110,119,0.0,1.0
4076,110,122,1.0,2.0
4077,110,126,0.0,1.0
4078,110,127,0.42857142857142855,7.0
4079,110,134,0.4666666666666667,15.0
4080,110,142,0.36363636363636365,11.0
4081,110,143,0.46715328467153283,137.0
4082,110,147,0.5517241379310345,87.0
4083,110,154,0.4358974358974359,39.0
4084,110,161,0.4631578947368421,95.0
4085,110,163,0.5333333333333333,45.0
4086,110,164,0.8,5.0
4087,110,166,0.3333333333333333,3.0
4088,110,201,0.5192307692307693,156.0
4089,110,223,0.8,10.0
4090,110,234,0.0,1.0
4091,110,235,0.4421052631578947,190.0
4092,110,238,0.0,1.0
4093,110,245,0.5789473684210527,19.0
4094,110,246,1.0,2.0
4095,110,266,0.0,1.0
4096,110,267,0.5042735042735043,234.0
4097,110,268,0.4,5.0
4098,110,350,0.4312169312169312,378.0
4099,110,412,0.48435374149659866,735.0
4100,110,427,0.0,1.0
4101,110,432,0.5454545454545454,110.0
4102,110,497,0.4444444444444444,126.0
4103,110,516,0.75,4.0
4104,110,517,0.6111111111111112,18.0
4105,110,518,0.6428571428571429,14.0
4106,110,526,0.42857142857142855,63.0
4107,110,555,0.48,325.0
4108,110,711,0.47058823529411764,51.0
4109,110,777,0.0,2.0
4110,110,875,0.43548387096774194,62.0
4111,111,43,1.0,1.0
4112,111,53,0.0,1.0
4113,111,89,0.0,1.0
4114,111,235,0.5,6.0
4115,111,350,0.0,1.0
4116,112,3,0.4,5.0
4117,112,9,0.0,2.0
4118,112,11,0.0,1.0
4119,112,12,0.7058823529411765,17.0
4120,112,16,0.5833333333333334,12.0
4121,112,17,0.0,1.0
4122,112,20,0.5,2.0
4123,112,21,0.3333333333333333,3.0
4124,112,22,0.6666666666666666,3.0
4125,112,25,0.25,8.0
4126,112,26,0.0,3.0
4127,112,29,1.0,2.0
4128,112,32,0.6071428571428571,28.0
4129,112,35,0.45454545454545453,11.0
4130,112,36,1.0,1.0
4131,112,37,0.6666666666666666,3.0
4132,112,39,0.0,1.0
4133,112,40,0.0,5.0
4134,112,43,0.7142857142857143,14.0
4135,112,45,0.4,5.0
4136,112,48,0.3333333333333333,3.0
4137,112,50,0.5555555555555556,9.0
4138,112,53,0.6538461538461539,26.0
4139,112,54,0.0,2.0
4140,112,57,0.6,15.0
4141,112,59,0.6666666666666666,3.0
4142,112,60,1.0,1.0
4143,112,62,1.0,1.0
4144,112,63,0.6190476190476191,21.0
4145,112,64,1.0,1.0
4146,112,74,0.25,4.0
4147,112,75,0.0,1.0
4148,112,78,0.6,5.0
4149,112,79,1.0,1.0
4150,112,80,0.6666666666666666,3.0
4151,112,81,1.0,1.0
4152,112,89,0.56,25.0
4153,112,98,1.0,2.0
4154,112,99,0.5,8.0
4155,112,101,0.5,24.0
4156,112,104,0.0,1.0
4157,112,111,0.5,8.0
4158,112,117,0.47058823529411764,17.0
4159,112,142,0.0,2.0
4160,112,143,0.14285714285714285,7.0
4161,112,147,0.5,2.0
4162,112,154,0.6666666666666666,3.0
4163,112,161,0.3333333333333333,3.0
4164,112,163,0.3333333333333333,3.0
4165,112,164,1.0,1.0
4166,112,201,0.3333333333333333,3.0
4167,112,235,0.6666666666666666,21.0
4168,112,238,0.0,1.0
4169,112,240,0.0,1.0
4170,112,267,0.14285714285714285,7.0
4171,112,350,0.6666666666666666,45.0
4172,112,412,0.45714285714285713,35.0
4173,112,429,0.0,1.0
4174,112,432,0.6666666666666666,6.0
4175,112,497,0.6,5.0
4176,112,517,1.0,1.0
4177,112,526,0.6666666666666666,3.0
4178,112,555,0.5909090909090909,22.0
4179,112,711,0.0,1.0
4180,112,875,0.5384615384615384,13.0
4181,113,43,0.0,1.0
4182,113,89,0.0,1.0
4183,113,235,0.5714285714285714,7.0
4184,113,267,1.0,1.0
4185,113,350,0.0,2.0
4186,114,9,0.5,2.0
4187,114,12,0.0,1.0
4188,114,16,0.5,4.0
4189,114,21,0.0,2.0
4190,114,25,0.0,1.0
4191,114,26,1.0,1.0
4192,114,29,0.0,1.0
4193,114,32,0.8,5.0
4194,114,35,1.0,1.0
4195,114,37,0.0,1.0
4196,114,43,0.6666666666666666,3.0
4197,114,45,0.3333333333333333,3.0
4198,114,53,0.6666666666666666,6.0
4199,114,57,0.3333333333333333,3.0
4200,114,61,0.0,1.0
4201,114,63,0.5,2.0
4202,114,78,1.0,1.0
4203,114,79,0.0,1.0
4204,114,81,0.0,1.0
4205,114,86,0.0,1.0
4206,114,89,0.4,5.0
4207,114,99,0.0,1.0
4208,114,101,1.0,1.0
4209,114,111,0.5,2.0
4210,114,117,0.3333333333333333,3.0
4211,114,143,1.0,1.0
4212,114,166,0.0,1.0
4213,114,201,0.0,1.0
4214,114,223,0.4166666666666667,12.0
4215,114,235,0.6666666666666666,3.0
4216,114,245,1.0,1.0
4217,114,267,0.5,2.0
4218,114,350,0.5454545454545454,11.0
4219,114,412,0.5,6.0
4220,114,427,0.0,1.0
4221,114,432,0.0,3.0
4222,114,497,1.0,1.0
4223,114,526,1.0,2.0
4224,114,555,0.25,4.0
4225,114,711,0.0,1.0
4226,114,875,0.0,1.0
4227,115,1,0.6,20.0
4228,115,3,0.547244094488189,254.0
4229,115,4,0.5714285714285714,14.0
4230,115,5,0.5,2.0
4231,115,6,0.3333333333333333,3.0
4232,115,7,0.4716981132075472,53.0
4233,115,9,0.40816326530612246,49.0
4234,115,10,0.5,4.0
4235,115,11,1.0,1.0
4236,115,12,0.5426997245179064,726.0
4237,115,13,0.0,3.0
4238,115,14,0.631578947368421,19.0
4239,115,15,0.3333333333333333,3.0
4240,115,16,0.5396039603960396,606.0
4241,115,17,0.5185185185185185,27.0
4242,115,18,0.0,1.0
4243,115,19,0.0,2.0
4244,115,20,0.5121951219512195,41.0
4245,115,21,0.4305555555555556,144.0
4246,115,22,0.45348837209302323,86.0
4247,115,23,0.2,5.0
4248,115,24,0.25,4.0
4249,115,25,0.5238095238095238,735.0
4250,115,26,0.5628415300546448,366.0
4251,115,27,0.3333333333333333,12.0
4252,115,28,1.0,1.0
4253,115,29,0.5517241379310345,58.0
4254,115,30,0.5294117647058824,17.0
4255,115,31,0.4375,16.0
4256,115,32,0.5562180579216355,1174.0
4257,115,33,0.42857142857142855,7.0
4258,115,34,0.5272727272727272,55.0
4259,115,35,0.5533333333333333,450.0
4260,115,36,0.5714285714285714,7.0
4261,115,37,0.5,150.0
4262,115,38,0.0,1.0
4263,115,39,0.0,6.0
4264,115,40,0.483739837398374,246.0
4265,115,43,0.5208791208791209,910.0
4266,115,44,0.5375,80.0
4267,115,45,0.5343137254901961,204.0
4268,115,48,0.5369127516778524,149.0
4269,115,50,0.46616541353383456,133.0
4270,115,53,0.5645684620376379,1541.0
4271,115,54,0.5434782608695652,46.0
4272,115,55,0.75,4.0
4273,115,56,0.0,1.0
4274,115,57,0.5606796116504854,824.0
4275,115,58,1.0,1.0
4276,115,59,0.40789473684210525,76.0
4277,115,60,0.6,5.0
4278,115,61,0.25,4.0
4279,115,62,0.45,20.0
4280,115,63,0.46919431279620855,211.0
4281,115,64,0.3888888888888889,18.0
4282,115,67,0.0,1.0
4283,115,68,0.3333333333333333,15.0
4284,115,69,1.0,2.0
4285,115,72,0.0,2.0
4286,115,74,0.45,120.0
4287,115,75,0.16666666666666666,6.0
4288,115,76,0.4666666666666667,15.0
4289,115,77,1.0,1.0
4290,115,78,0.5728155339805825,103.0
4291,115,79,0.4536082474226804,97.0
4292,115,80,0.5928571428571429,280.0
4293,115,81,0.2692307692307692,26.0
4294,115,82,1.0,2.0
4295,115,85,0.4,10.0
4296,115,86,0.5,4.0
4297,115,89,0.5423841059602649,1510.0
4298,115,90,0.4,5.0
4299,115,91,0.0,1.0
4300,115,98,0.569620253164557,158.0
4301,115,99,0.5009823182711198,509.0
4302,115,101,0.5161290322580645,1302.0
4303,115,103,0.38461538461538464,13.0
4304,115,104,0.3333333333333333,3.0
4305,115,105,0.3333333333333333,6.0
4306,115,106,0.4,5.0
4307,115,107,0.5454545454545454,11.0
4308,115,110,0.0,1.0
4309,115,111,0.5380228136882129,526.0
4310,115,112,0.6,5.0
4311,115,113,0.5714285714285714,7.0
4312,115,114,0.16666666666666666,6.0
4313,115,117,0.5025380710659898,591.0
4314,115,121,0.5,2.0
4315,115,122,0.0,2.0
4316,115,126,0.5,4.0
4317,115,127,0.5555555555555556,9.0
4318,115,133,0.0,1.0
4319,115,134,0.5217391304347826,23.0
4320,115,141,0.3333333333333333,3.0
4321,115,142,0.5714285714285714,21.0
4322,115,143,0.5041322314049587,242.0
4323,115,145,1.0,1.0
4324,115,147,0.5232067510548524,237.0
4325,115,150,1.0,1.0
4326,115,154,0.576,125.0
4327,115,157,0.1111111111111111,9.0
4328,115,161,0.5182926829268293,164.0
4329,115,163,0.5822784810126582,79.0
4330,115,164,0.6363636363636364,11.0
4331,115,166,0.65,20.0
4332,115,201,0.5610859728506787,221.0
4333,115,202,0.0,2.0
4334,115,223,0.525,40.0
4335,115,234,0.875,8.0
4336,115,235,0.5015706806282723,955.0
4337,115,236,0.0,4.0
4338,115,238,0.4,10.0
4339,115,240,0.3333333333333333,6.0
4340,115,245,0.65625,32.0
4341,115,246,0.5625,16.0
4342,115,254,0.5,4.0
4343,115,266,0.5,4.0
4344,115,267,0.4666666666666667,285.0
4345,115,268,0.6,5.0
4346,115,350,0.4970014992503748,1334.0
4347,115,412,0.527366387636832,1553.0
4348,115,420,0.0,2.0
4349,115,421,0.25,4.0
4350,115,427,0.5714285714285714,7.0
4351,115,429,0.0,1.0
4352,115,432,0.5697211155378487,502.0
4353,115,497,0.5938069216757741,549.0
4354,115,516,0.5,10.0
4355,115,517,0.5166666666666667,60.0
4356,115,518,0.36538461538461536,52.0
4357,115,523,1.0,1.0
4358,115,526,0.535031847133758,157.0
4359,115,555,0.5321361058601134,1058.0
4360,115,711,0.5222222222222223,90.0
4361,115,777,0.2,5.0
4362,115,875,0.462406015037594,266.0
4363,115,876,0.5,2.0
4364,117,22,0.0,1.0
4365,117,25,1.0,1.0
4366,117,32,1.0,1.0
4367,117,40,0.0,1.0
4368,117,45,0.0,1.0
4369,117,53,0.0,2.0
4370,117,79,0.0,1.0
4371,117,96,0.0,1.0
4372,117,98,0.0,1.0
4373,117,99,0.0,1.0
4374,117,101,0.0,1.0
4375,117,223,1.0,1.0
4376,117,235,0.5,4.0
4377,117,267,0.5,2.0
4378,117,350,0.5714285714285714,14.0
4379,117,412,0.0,1.0
4380,117,432,0.0,1.0
4381,117,497,0.0,1.0
4382,117,875,1.0,1.0
4383,119,1,0.4666666666666667,15.0
4384,119,3,0.4957627118644068,236.0
4385,119,4,0.375,8.0
4386,119,5,0.0,2.0
4387,119,7,0.4117647058823529,34.0
4388,119,8,0.0,1.0
4389,119,9,0.5,44.0
4390,119,10,0.0,2.0
4391,119,11,0.3333333333333333,6.0
4392,119,12,0.5223021582733813,695.0
4393,119,14,0.5555555555555556,9.0
4394,119,15,0.0,2.0
4395,119,16,0.5076923076923077,390.0
4396,119,17,0.46153846153846156,13.0
4397,119,18,0.0,1.0
4398,119,19,0.5,2.0
4399,119,20,0.6153846153846154,13.0
4400,119,21,0.30952380952380953,42.0
4401,119,22,0.3076923076923077,26.0
4402,119,23,0.2,5.0
4403,119,24,0.0,2.0
4404,119,25,0.48096192384769537,499.0
4405,119,26,0.6033057851239669,242.0
4406,119,27,0.16666666666666666,6.0
4407,119,29,0.47368421052631576,19.0
4408,119,30,0.5333333333333333,15.0
4409,119,31,0.6,5.0
4410,119,32,0.5030211480362538,1324.0
4411,119,33,0.16666666666666666,6.0
4412,119,34,0.546875,64.0
4413,119,35,0.47953216374269003,171.0
4414,119,36,0.5,2.0
4415,119,37,0.5,90.0
4416,119,38,0.0,1.0
4417,119,39,0.0,4.0
4418,119,40,0.49544072948328266,329.0
4419,119,43,0.47184466019417476,515.0
4420,119,44,0.5384615384615384,91.0
4421,119,45,0.5263157894736842,76.0
4422,119,48,0.5555555555555556,63.0
4423,119,50,0.49101796407185627,167.0
4424,119,53,0.5290602933188484,1841.0
4425,119,54,0.2857142857142857,14.0
4426,119,55,0.0,2.0
4427,119,57,0.5216284987277354,786.0
4428,119,58,1.0,1.0
4429,119,59,0.3939393939393939,33.0
4430,119,60,0.6666666666666666,3.0
4431,119,61,0.5,2.0
4432,119,62,0.5,8.0
4433,119,63,0.4387755102040816,98.0
4434,119,64,0.35294117647058826,17.0
4435,119,67,0.0,1.0
4436,119,68,0.5714285714285714,7.0
4437,119,69,0.0,1.0
4438,119,72,1.0,1.0
4439,119,74,0.48484848484848486,33.0
4440,119,76,0.3333333333333333,3.0
4441,119,78,0.5057471264367817,87.0
4442,119,79,0.6,115.0
4443,119,80,0.4942528735632184,261.0
4444,119,81,0.0,5.0
4445,119,82,0.0,3.0
4446,119,85,0.25,8.0
4447,119,86,0.0,2.0
4448,119,89,0.5216244725738397,1896.0
4449,119,90,0.0,3.0
4450,119,91,1.0,1.0
4451,119,92,0.0,2.0
4452,119,98,0.4818181818181818,110.0
4453,119,99,0.46938775510204084,245.0
4454,119,101,0.4715447154471545,369.0
4455,119,103,0.6,5.0
4456,119,104,0.0,1.0
4457,119,105,0.0,1.0
4458,119,106,0.5,2.0
4459,119,107,0.7142857142857143,7.0
4460,119,110,1.0,1.0
4461,119,111,0.5158730158730159,756.0
4462,119,112,0.3333333333333333,3.0
4463,119,113,0.42857142857142855,7.0
4464,119,114,0.6666666666666666,3.0
4465,119,115,0.36363636363636365,11.0
4466,119,117,0.5037650602409639,1328.0
4467,119,120,1.0,1.0
4468,119,127,0.5294117647058824,17.0
4469,119,133,1.0,2.0
4470,119,134,0.4166666666666667,24.0
4471,119,142,0.9166666666666666,12.0
4472,119,143,0.5096774193548387,155.0
4473,119,145,0.0,1.0
4474,119,147,0.44144144144144143,111.0
4475,119,154,0.5703703703703704,135.0
4476,119,157,0.6,5.0
4477,119,161,0.53125,96.0
4478,119,163,0.625,64.0
4479,119,164,0.3333333333333333,9.0
4480,119,166,0.6666666666666666,3.0
4481,119,201,0.5574324324324325,296.0
4482,119,202,0.0,1.0
4483,119,223,0.42105263157894735,38.0
4484,119,234,0.25,4.0
4485,119,235,0.49823321554770317,283.0
4486,119,236,0.5,4.0
4487,119,238,0.0,4.0
4488,119,245,0.4583333333333333,24.0
4489,119,246,0.6666666666666666,6.0
4490,119,254,0.0,1.0
4491,119,266,0.0,2.0
4492,119,267,0.48139711465451784,1317.0
4493,119,268,1.0,1.0
4494,119,350,0.4790575916230366,1146.0
4495,119,360,0.0,1.0
4496,119,412,0.5169207883971737,2689.0
4497,119,421,0.0,1.0
4498,119,427,0.5,4.0
4499,119,432,0.5352697095435685,241.0
4500,119,497,0.531390134529148,446.0
4501,119,516,0.2,5.0
4502,119,517,0.3877551020408163,49.0
4503,119,518,0.4666666666666667,30.0
4504,119,526,0.523972602739726,292.0
4505,119,555,0.515748031496063,1016.0
4506,119,711,0.4421052631578947,95.0
4507,119,777,1.0,1.0
4508,119,875,0.48249027237354086,257.0
4509,119,876,0.5,2.0
4510,119,887,0.0,1.0
4511,120,5,0.0,1.0
4512,120,12,1.0,1.0
4513,120,16,1.0,1.0
4514,120,20,0.5,2.0
4515,120,101,0.0,1.0
4516,120,235,0.0,1.0
4517,120,350,0.16666666666666666,6.0
4518,121,20,0.0,1.0
4519,121,24,0.0,1.0
4520,121,235,1.0,1.0
4521,121,267,1.0,1.0
4522,121,350,0.0,2.0
4523,122,3,0.0,1.0
4524,122,12,0.5,4.0
4525,122,14,0.0,1.0
4526,122,16,0.625,16.0
4527,122,17,0.0,1.0
4528,122,20,0.0,1.0
4529,122,22,1.0,1.0
4530,122,25,0.0,1.0
4531,122,26,0.5,2.0
4532,122,32,0.5555555555555556,9.0
4533,122,35,1.0,1.0
4534,122,37,1.0,1.0
4535,122,38,0.0,2.0
4536,122,40,0.0,1.0
4537,122,43,0.0,3.0
4538,122,44,0.0,1.0
4539,122,50,0.0,1.0
4540,122,53,0.5,6.0
4541,122,57,0.5,4.0
4542,122,80,0.4,5.0
4543,122,89,0.5,6.0
4544,122,99,0.0,4.0
4545,122,101,0.6666666666666666,3.0
4546,122,111,0.6666666666666666,3.0
4547,122,113,0.0,1.0
4548,122,117,0.0,4.0
4549,122,143,0.0,1.0
4550,122,154,0.0,1.0
4551,122,161,0.3333333333333333,6.0
4552,122,201,0.0,3.0
4553,122,222,0.0,1.0
4554,122,223,0.0,1.0
4555,122,235,0.5,8.0
4556,122,236,0.0,1.0
4557,122,267,0.0,4.0
4558,122,350,0.2,10.0
4559,122,412,0.3333333333333333,6.0
4560,122,421,0.0,1.0
4561,122,432,1.0,1.0
4562,122,497,0.0,2.0
4563,122,516,0.0,1.0
4564,122,518,1.0,1.0
4565,122,523,0.0,1.0
4566,122,555,1.0,3.0
4567,122,711,0.0,3.0
4568,122,875,0.0,1.0
4569,126,1,1.0,1.0
4570,126,3,0.5,4.0
4571,126,12,0.0,6.0
4572,126,13,0.0,1.0
4573,126,14,0.0,1.0
4574,126,16,0.42857142857142855,7.0
4575,126,17,1.0,1.0
4576,126,20,0.3333333333333333,3.0
4577,126,21,0.0,3.0
4578,126,22,0.0,2.0
4579,126,25,0.4,5.0
4580,126,26,1.0,1.0
4581,126,27,0.0,2.0
4582,126,29,0.5,2.0
4583,126,30,1.0,1.0
4584,126,32,0.6666666666666666,9.0
4585,126,35,0.6666666666666666,9.0
4586,126,36,0.0,1.0
4587,126,37,0.0,2.0
4588,126,40,0.0,1.0
4589,126,43,0.0,3.0
4590,126,44,0.0,1.0
4591,126,45,0.5,2.0
4592,126,50,1.0,1.0
4593,126,51,0.0,1.0
4594,126,53,0.625,16.0
4595,126,57,0.25,4.0
4596,126,63,0.6666666666666666,3.0
4597,126,67,0.0,1.0
4598,126,74,1.0,2.0
4599,126,76,0.0,2.0
4600,126,79,0.5,2.0
4601,126,80,0.5,2.0
4602,126,89,0.1111111111111111,9.0
4603,126,99,0.16666666666666666,6.0
4604,126,101,0.375,8.0
4605,126,103,0.0,1.0
4606,126,111,0.3333333333333333,3.0
4607,126,115,0.0,1.0
4608,126,117,0.25,12.0
4609,126,133,1.0,1.0
4610,126,134,0.0,1.0
4611,126,142,0.0,1.0
4612,126,143,1.0,1.0
4613,126,147,0.0,1.0
4614,126,157,0.0,1.0
4615,126,161,0.0,2.0
4616,126,163,0.5,2.0
4617,126,201,0.0,2.0
4618,126,202,0.0,1.0
4619,126,223,1.0,1.0
4620,126,234,0.0,1.0
4621,126,235,0.4375,16.0
4622,126,236,0.0,1.0
4623,126,238,0.5,2.0
4624,126,246,0.0,1.0
4625,126,267,0.8,5.0
4626,126,350,0.2631578947368421,19.0
4627,126,412,0.5,14.0
4628,126,427,0.0,2.0
4629,126,432,0.5,2.0
4630,126,497,0.2,5.0
4631,126,517,0.0,1.0
4632,126,526,0.25,4.0
4633,126,555,0.5,10.0
4634,126,711,0.0,1.0
4635,126,777,0.0,1.0
4636,126,875,0.0,1.0
4637,127,3,1.0,2.0
4638,127,12,0.2857142857142857,7.0
4639,127,16,0.0,1.0
4640,127,21,0.5,2.0
4641,127,25,1.0,1.0
4642,127,26,0.3333333333333333,3.0
4643,127,29,0.0,1.0
4644,127,32,0.875,8.0
4645,127,34,0.5,2.0
4646,127,35,0.0,1.0
4647,127,43,0.75,4.0
4648,127,44,1.0,1.0
4649,127,53,0.6666666666666666,6.0
4650,127,54,0.5,2.0
4651,127,57,0.3333333333333333,6.0
4652,127,63,0.5,2.0
4653,127,74,0.0,1.0
4654,127,78,1.0,1.0
4655,127,80,0.0,1.0
4656,127,89,0.2727272727272727,11.0
4657,127,98,1.0,1.0
4658,127,99,0.3333333333333333,3.0
4659,127,101,0.5,4.0
4660,127,111,0.3333333333333333,3.0
4661,127,115,0.0,1.0
4662,127,117,0.5,6.0
4663,127,142,0.0,1.0
4664,127,143,1.0,1.0
4665,127,147,1.0,1.0
4666,127,154,1.0,1.0
4667,127,161,0.0,3.0
4668,127,163,0.0,1.0
4669,127,235,0.6666666666666666,9.0
4670,127,245,0.0,1.0
4671,127,267,0.3333333333333333,3.0
4672,127,350,0.25,8.0
4673,127,412,0.6,10.0
4674,127,432,0.0,1.0
4675,127,517,1.0,1.0
4676,127,526,1.0,1.0
4677,127,555,0.0,5.0
4678,127,711,1.0,2.0
4679,127,875,1.0,2.0
4680,131,22,1.0,1.0
4681,131,32,0.0,1.0
4682,131,54,1.0,1.0
4683,131,89,1.0,1.0
4684,131,99,0.0,1.0
4685,131,101,0.0,1.0
4686,131,235,0.5,2.0
4687,131,350,0.5,2.0
4688,131,412,0.0,1.0
4689,133,3,0.25,4.0
4690,133,9,0.0,1.0
4691,133,12,0.5,6.0
4692,133,16,1.0,3.0
4693,133,17,0.0,3.0
4694,133,21,0.3333333333333333,3.0
4695,133,25,0.2857142857142857,7.0
4696,133,26,1.0,1.0
4697,133,27,0.0,2.0
4698,133,31,0.0,1.0
4699,133,32,0.42857142857142855,7.0
4700,133,34,0.0,1.0
4701,133,35,0.0,4.0
4702,133,36,0.0,1.0
4703,133,37,0.0,2.0
4704,133,40,1.0,1.0
4705,133,43,0.3,10.0
4706,133,45,0.5,2.0
4707,133,48,1.0,1.0
4708,133,50,0.6,5.0
4709,133,51,0.0,1.0
4710,133,53,0.3333333333333333,15.0
4711,133,54,1.0,1.0
4712,133,57,0.0,3.0
4713,133,60,0.0,1.0
4714,133,63,1.0,1.0
4715,133,74,0.0,1.0
4716,133,75,0.0,1.0
4717,133,76,1.0,1.0
4718,133,78,0.0,1.0
4719,133,79,0.0,1.0
4720,133,80,1.0,2.0
4721,133,89,0.5,10.0
4722,133,98,0.0,1.0
4723,133,99,0.5,4.0
4724,133,101,0.5555555555555556,9.0
